Date/Time : 21/10/2022 12:30:49
-373.900164	0.00000
-372.900164	0.00000
-371.900164	0.00000
-370.900164	0.00000
-369.900164	2.00000
-368.900164	7.00000
-367.900164	8.00000
-366.900164	6.00000
-365.900164	6.00000
-364.900164	6.00000
-363.900164	4.00000
-362.900164	5.00000
-361.900164	5.00000
-360.900164	6.00000
-359.900164	6.00000
-358.900164	6.00000
-357.900164	6.00000
-356.900164	6.00000
-355.900164	7.00000
-354.900164	6.00000
-353.900164	7.00000
-352.900164	6.00000
-351.900164	5.00000
-350.900164	5.00000
-349.900164	5.00000
-348.900164	5.00000
-347.900164	6.00000
-346.900164	7.00000
-345.900164	7.00000
-344.900164	8.00000
-343.900164	8.00000
-342.900164	8.00000
-341.900164	9.00000
-340.900164	8.00000
-339.900164	7.00000
-338.900164	5.00000
-337.900164	7.00000
-336.900164	6.00000
-335.900164	7.00000
-334.900164	6.00000
-333.900164	8.00000
-332.900164	7.00000
-331.900164	8.00000
-330.900164	9.00000
-329.900164	7.00000
-328.900164	7.00000
-327.900164	6.00000
-326.900164	5.00000
-325.900164	5.00000
-324.900164	6.00000
-323.900164	5.00000
-322.900164	5.00000
-321.900164	8.00000
-320.900164	7.00000
-319.900164	7.00000
-318.900164	8.00000
-317.900164	8.00000
-316.900164	7.00000
-315.900164	8.00000
-314.900164	8.00000
-313.900164	7.00000
-312.900164	7.00000
-311.900164	6.00000
-310.900164	6.00000
-309.900164	7.00000
-308.900164	7.00000
-307.900164	7.00000
-306.900164	9.00000
-305.900164	9.00000
-304.900164	8.00000
-303.900164	8.00000
-302.900164	8.00000
-301.900164	8.00000
-300.900164	7.00000
-299.900164	7.00000
-298.900164	8.00000
-297.900164	7.00000
-296.900164	7.00000
-295.900164	7.00000
-294.900164	6.00000
-293.900164	8.00000
-292.900164	8.00000
-291.900164	8.00000
-290.900164	8.00000
-289.900164	9.00000
-288.900164	8.00000
-287.900164	6.00000
-286.900164	6.00000
-285.900164	6.00000
-284.900164	6.00000
-283.900164	5.00000
-282.900164	4.00000
-281.900164	6.00000
-280.900164	6.00000
-279.900164	8.00000
-278.900164	7.00000
-277.900164	8.00000
-276.900164	8.00000
-275.900164	9.00000
-274.900164	9.00000
-273.900164	7.00000
-272.900164	6.00000
-271.900164	6.00000
-270.900164	5.00000
