Date/Time : 21/10/2022 11:38:57
Угловой размер пикселя = 16.0
Угловое расстояние между пятнами = Error угловых секунд

-----------------------------------------------
Измерения ЭПР: 
Левое пятно = Неизвестно  м^2
Правое пятно = Неизвестно  м^2


0.000000	0.00000
0.062500	0.00000
0.125000	0.00000
0.187500	0.00000
0.250000	0.00000
0.312500	1.00000
0.375000	3.00000
0.437500	3.00000
0.500000	3.00000
0.562500	2.00000
0.625000	2.00000
0.687500	1.00000
0.750000	1.00000
0.812500	2.00000
0.875000	4.00000
0.937500	3.00000
1.000000	3.00000
1.062500	3.00000
1.125000	4.00000
1.187500	3.00000
1.250000	3.00000
1.312500	3.00000
1.375000	1.00000
1.437500	2.00000
1.500000	1.00000
1.562500	1.00000
1.625000	2.00000
1.687500	3.00000
1.750000	3.00000
1.812500	2.00000
1.875000	3.00000
1.937500	5.00000
2.000000	3.00000
2.062500	3.00000
2.125000	3.00000
2.187500	1.00000
2.250000	2.00000
2.312500	1.00000
2.375000	2.00000
2.437500	1.00000
2.500000	1.00000
2.562500	2.00000
2.625000	3.00000
2.687500	4.00000
2.750000	4.00000
2.812500	2.00000
2.875000	2.00000
2.937500	3.00000
3.000000	2.00000
3.062500	1.00000
3.125000	2.00000
3.187500	1.00000
3.250000	3.00000
3.312500	3.00000
3.375000	3.00000
3.437500	4.00000
3.500000	4.00000
3.562500	3.00000
3.625000	4.00000
3.687500	4.00000
3.750000	2.00000
3.812500	2.00000
3.875000	1.00000
3.937500	1.00000
4.000000	2.00000
4.062500	1.00000
4.125000	2.00000
4.187500	2.00000
4.250000	3.00000
4.312500	4.00000
4.375000	2.00000
4.437500	2.00000
4.500000	3.00000
4.562500	2.00000
4.625000	2.00000
4.687500	3.00000
4.750000	2.00000
4.812500	1.00000
4.875000	1.00000
4.937500	2.00000
5.000000	3.00000
5.062500	4.00000
5.125000	3.00000
5.187500	2.00000
5.250000	4.00000
5.312500	3.00000
5.375000	2.00000
5.437500	1.00000
5.500000	2.00000
5.562500	1.00000
5.625000	1.00000
5.687500	2.00000
5.750000	1.00000
5.812500	1.00000
5.875000	2.00000
5.937500	4.00000
6.000000	3.00000
6.062500	3.00000
6.125000	2.00000
6.187500	1.00000
6.250000	2.00000
6.312500	3.00000
6.375000	2.00000
6.437500	3.00000
6.500000	1.00000
6.562500	1.00000
6.625000	2.00000
6.687500	2.00000
6.750000	3.00000
6.812500	3.00000
6.875000	3.00000
6.937500	2.00000
7.000000	2.00000
7.062500	2.00000
7.125000	2.00000
7.187500	3.00000
7.250000	1.00000
7.312500	1.00000
7.375000	2.00000
7.437500	2.00000
7.500000	3.00000
7.562500	2.00000
7.625000	3.00000
7.687500	2.00000
7.750000	3.00000
7.812500	2.00000
7.875000	1.00000
7.937500	2.00000
8.000000	1.00000
8.062500	0.00000
8.125000	0.00000
8.187500	2.00000
8.250000	2.00000
8.312500	3.00000
8.375000	2.00000
8.437500	2.00000
8.500000	3.00000
8.562500	4.00000
8.625000	2.00000
8.687500	2.00000
8.750000	2.00000
8.812500	1.00000
8.875000	0.00000
8.937500	1.00000
9.000000	1.00000
9.062500	1.00000
9.125000	2.00000
9.187500	3.00000
9.250000	3.00000
9.312500	2.00000
9.375000	3.00000
9.437500	3.00000
9.500000	3.00000
9.562500	1.00000
9.625000	1.00000
9.687500	2.00000
9.750000	1.00000
9.812500	2.00000
9.875000	2.00000
9.937500	1.00000
10.000000	2.00000
10.062500	4.00000
10.125000	3.00000
10.187500	3.00000
10.250000	3.00000
10.312500	3.00000
10.375000	3.00000
10.437500	2.00000
10.500000	1.00000
10.562500	1.00000
10.625000	1.00000
10.687500	4.00000
10.750000	2.00000
10.812500	3.00000
10.875000	2.00000
10.937500	2.00000
11.000000	2.00000
11.062500	3.00000
11.125000	1.00000
11.187500	1.00000
11.250000	1.00000
11.312500	1.00000
11.375000	1.00000
11.437500	2.00000
11.500000	1.00000
11.562500	3.00000
11.625000	2.00000
11.687500	4.00000
11.750000	2.00000
11.812500	2.00000
11.875000	2.00000
11.937500	3.00000
12.000000	1.00000
12.062500	1.00000
12.125000	1.00000
12.187500	1.00000
12.250000	1.00000
12.312500	2.00000
12.375000	3.00000
12.437500	3.00000
12.500000	2.00000
12.562500	2.00000
12.625000	3.00000
12.687500	2.00000
12.750000	2.00000
12.812500	2.00000
12.875000	2.00000
12.937500	2.00000
13.000000	3.00000
13.062500	1.00000
13.125000	1.00000
13.187500	2.00000
13.250000	3.00000
13.312500	3.00000
13.375000	4.00000
13.437500	3.00000
13.500000	4.00000
13.562500	2.00000
13.625000	1.00000
13.687500	2.00000
13.750000	1.00000
13.812500	2.00000
13.875000	2.00000
13.937500	3.00000
14.000000	2.00000
14.062500	3.00000
14.125000	3.00000
14.187500	2.00000
14.250000	4.00000
14.312500	3.00000
14.375000	3.00000
14.437500	2.00000
14.500000	0.00000
14.562500	1.00000
14.625000	2.00000
14.687500	2.00000
14.750000	4.00000
14.812500	2.00000
14.875000	4.00000
14.937500	3.00000
15.000000	4.00000
15.062500	4.00000
15.125000	3.00000
15.187500	2.00000
15.250000	3.00000
15.312500	3.00000
15.375000	3.00000
15.437500	2.00000
15.500000	3.00000
15.562500	2.00000
15.625000	3.00000
15.687500	2.00000
15.750000	4.00000
15.812500	5.00000
15.875000	4.00000
15.937500	3.00000
16.000000	2.00000
16.062500	3.00000
16.125000	3.00000
16.187500	2.00000
16.250000	1.00000
16.312500	1.00000
16.375000	3.00000
16.437500	3.00000
16.500000	6.00000
16.562500	4.00000
16.625000	4.00000
16.687500	4.00000
16.750000	3.00000
16.812500	3.00000
16.875000	4.00000
16.937500	4.00000
17.000000	3.00000
17.062500	3.00000
17.125000	4.00000
17.187500	4.00000
17.250000	4.00000
17.312500	4.00000
17.375000	5.00000
17.437500	5.00000
17.500000	6.00000
17.562500	5.00000
17.625000	6.00000
17.687500	6.00000
17.750000	4.00000
17.812500	5.00000
17.875000	4.00000
17.937500	5.00000
18.000000	6.00000
18.062500	6.00000
18.125000	4.00000
18.187500	6.00000
18.250000	5.00000
18.312500	5.00000
18.375000	5.00000
18.437500	4.00000
18.500000	4.00000
18.562500	4.00000
18.625000	4.00000
18.687500	3.00000
18.750000	3.00000
18.812500	3.00000
18.875000	4.00000
18.937500	4.00000
19.000000	2.00000
19.062500	3.00000
19.125000	4.00000
19.187500	4.00000
19.250000	3.00000
19.312500	1.00000
19.375000	2.00000
19.437500	1.00000
19.500000	1.00000
19.562500	2.00000
19.625000	2.00000
19.687500	3.00000
19.750000	4.00000
19.812500	5.00000
19.875000	7.00000
19.937500	9.00000
20.000000	9.00000
20.062500	10.00000
20.125000	11.00000
20.187500	12.00000
20.250000	12.00000
20.312500	14.00000
20.375000	16.00000
20.437500	18.00000
20.500000	21.00000
20.562500	23.00000
20.625000	28.00000
20.687500	31.00000
20.750000	32.00000
20.812500	36.00000
20.875000	38.00000
20.937500	42.00000
21.000000	46.00000
21.062500	50.00000
21.125000	53.00000
21.187500	56.00000
21.250000	61.00000
21.312500	69.00000
21.375000	74.00000
21.437500	79.00000
21.500000	83.00000
21.562500	90.00000
21.625000	99.00000
21.687500	102.00000
21.750000	104.00000
21.812500	114.00000
21.875000	120.00000
21.937500	123.00000
22.000000	128.00000
22.062500	136.00000
22.125000	141.00000
22.187500	146.00000
22.250000	152.00000
22.312500	159.00000
22.375000	166.00000
22.437500	168.00000
22.500000	173.00000
22.562500	180.00000
22.625000	188.00000
22.687500	190.00000
22.750000	193.00000
22.812500	198.00000
22.875000	203.00000
22.937500	202.00000
23.000000	205.00000
23.062500	212.00000
23.125000	216.00000
23.187500	219.00000
23.250000	225.00000
23.312500	228.00000
23.375000	227.00000
23.437500	230.00000
23.500000	235.00000
23.562500	236.00000
23.625000	241.00000
23.687500	244.00000
23.750000	247.00000
23.812500	250.00000
23.875000	247.00000
23.937500	250.00000
24.000000	251.00000
24.062500	252.00000
24.125000	248.00000
24.187500	244.00000
24.250000	245.00000
24.312500	242.00000
24.375000	236.00000
24.437500	233.00000
24.500000	230.00000
24.562500	228.00000
24.625000	225.00000
24.687500	219.00000
24.750000	214.00000
24.812500	211.00000
24.875000	204.00000
24.937500	198.00000
25.000000	189.00000
25.062500	184.00000
25.125000	178.00000
25.187500	172.00000
25.250000	171.00000
25.312500	169.00000
25.375000	164.00000
25.437500	157.00000
25.500000	151.00000
25.562500	147.00000
25.625000	140.00000
25.687500	135.00000
25.750000	131.00000
25.812500	124.00000
25.875000	119.00000
25.937500	112.00000
26.000000	107.00000
26.062500	103.00000
26.125000	98.00000
26.187500	91.00000
26.250000	84.00000
26.312500	80.00000
26.375000	78.00000
26.437500	73.00000
26.500000	68.00000
26.562500	62.00000
26.625000	56.00000
26.687500	51.00000
26.750000	47.00000
26.812500	44.00000
26.875000	40.00000
26.937500	34.00000
27.000000	33.00000
27.062500	30.00000
27.125000	28.00000
27.187500	24.00000
27.250000	21.00000
27.312500	19.00000
27.375000	17.00000
27.437500	15.00000
27.500000	12.00000
27.562500	9.00000
27.625000	8.00000
27.687500	8.00000
27.750000	6.00000
27.812500	5.00000
27.875000	4.00000
27.937500	5.00000
28.000000	6.00000
28.062500	4.00000
28.125000	3.00000
28.187500	3.00000
28.250000	3.00000
28.312500	3.00000
28.375000	3.00000
28.437500	0.00000
28.500000	0.00000
28.562500	2.00000
28.625000	1.00000
28.687500	1.00000
28.750000	2.00000
28.812500	3.00000
28.875000	3.00000
28.937500	4.00000
29.000000	3.00000
29.062500	4.00000
29.125000	4.00000
29.187500	4.00000
29.250000	3.00000
29.312500	3.00000
29.375000	2.00000
29.437500	3.00000
29.500000	4.00000
29.562500	4.00000
29.625000	5.00000
29.687500	7.00000
29.750000	6.00000
29.812500	6.00000
29.875000	6.00000
29.937500	6.00000
30.000000	6.00000
30.062500	6.00000
30.125000	4.00000
30.187500	4.00000
30.250000	5.00000
30.312500	6.00000
30.375000	5.00000
30.437500	5.00000
30.500000	6.00000
30.562500	6.00000
30.625000	6.00000
30.687500	5.00000
30.750000	4.00000
30.812500	5.00000
